"Town","FIPS","Year","Age Range","Measure Type","Variable","Value"
"Killingly","0901540500",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",4.94
"Killingly","0901540500",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0.73
"Killingly","0901540500",2011,"10 to 20 years","Number","Liquor Law Arrests",1
"Killingly","0901540500",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",3.67
"Killingly","0901540500",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0.46
"Killingly","0901540500",2011,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2011,"21 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2012,"Total","Number","Liquor Law Arrests",4
"Killingly","0901540500",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",2.31
"Killingly","0901540500",2012,"Total","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2012,"10 years and over","Number","Liquor Law Arrests",4
"Killingly","0901540500",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",2.59
"Killingly","0901540500",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.14
"Killingly","0901540500",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2012,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2012,"18 to 24 years","Number","Liquor Law Arrests",1
"Killingly","0901540500",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",5.38
"Killingly","0901540500",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0.95
"Killingly","0901540500",2012,"21 years and over","Number","Liquor Law Arrests",4
"Killingly","0901540500",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",3.13
"Killingly","0901540500",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0.18
"Killingly","0901540500",2013,"Total","Number","Liquor Law Arrests",2
"Killingly","0901540500",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",1.15
"Killingly","0901540500",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2013,"10 years and over","Number","Liquor Law Arrests",2
"Killingly","0901540500",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.3
"Killingly","0901540500",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0.07
"Killingly","0901540500",2013,"10 to 17 years","Number","Liquor Law Arrests",2
"Killingly","0901540500",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",11.48
"Killingly","0901540500",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",1.79
"Killingly","0901540500",2013,"10 to 20 years","Number","Liquor Law Arrests",2
"Killingly","0901540500",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",8.19
"Killingly","0901540500",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",1.11
"Killingly","0901540500",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2013,"21 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"Total","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"10 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2014,"21 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"Total","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"10 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingly","0901540500",2015,"21 years and over","Number","Liquor Law Arrests",0
"Killingly","0901540500",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingly","0901540500",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"Total","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"Total","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"10 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2010,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2011,"Total","Number","Liquor Law Arrests",4
"Killingworth","0900740710",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",6.15
"Killingworth","0900740710",2011,"Total","Rate (per 10,000)","Margins of Error",0.02
"Killingworth","0900740710",2011,"10 years and over","Number","Liquor Law Arrests",4
"Killingworth","0900740710",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",6.99
"Killingworth","0900740710",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0.53
"Killingworth","0900740710",2011,"10 to 17 years","Number","Liquor Law Arrests",4
"Killingworth","0900740710",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",44
"Killingworth","0900740710",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",8.86
"Killingworth","0900740710",2011,"10 to 20 years","Number","Liquor Law Arrests",4
"Killingworth","0900740710",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",36.93
"Killingworth","0900740710",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",6.82
"Killingworth","0900740710",2011,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2011,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"Total","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"Total","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"10 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2012,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"Total","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"10 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2013,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"Total","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"10 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2014,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"Total","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"10 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Killingworth","0900740710",2015,"21 years and over","Number","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Killingworth","0900740710",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Lebanon","0901142390",2010,"Total","Number","Liquor Law Arrests",1
"Lebanon","0901142390",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",1.38
"Lebanon","0901142390",2010,"Total","Rate (per 10,000)","Margins of Error",0
"Lebanon","0901142390",2010,"10 years and over","Number","Liquor Law Arrests",1
"Lebanon","0901142390",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.53
"Lebanon","0901142390",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.13
"Lebanon","0901142390",2010,"10 to 17 years","Number","Liquor Law Arrests",0
